PCA1,PCA2,PCA3,active_hand
3.6370027,0.11356419,8.15439,0
1.342623,0.75826985,4.031028,1
1.2196208,0.63801646,4.0847583,1
3.5846033,0.10148231,8.158876,0
1.2637812,0.68154395,4.085827,1
3.6385095,0.1368865,8.210182,0
1.1932297,0.6117316,4.110069,1
3.6011577,0.11666065,8.176218,0
1.2088586,0.6273582,4.100739,1
3.6014018,0.11343226,8.176784,0
3.606689,0.08315265,8.19638,0
1.238038,0.65600693,4.0912247,1
3.6566885,0.16006581,8.227925,0
1.2876014,0.7050473,4.0923805,1
3.6430397,0.14004713,8.20746,0
1.2582166,0.67613554,4.08604,1
3.6440506,0.14656878,8.214911,0
1.2597972,0.67742646,4.0853424,1
3.6472857,0.14133085,8.222703,0
1.3174815,0.7342105,4.0559916,1
3.6578028,0.15799576,8.232056,0
1.3309252,0.74738693,4.04891,1
3.6148007,0.1308482,8.185425,0
1.3405652,0.75689083,4.034872,1
2.270192,15.406152,4.8743978,0
1.1877793,5.4086194,-2.5675702,1
2.0344517,15.728871,4.94357,0
1.3844683,5.3472786,-2.6457288,1
1.6077095,16.013245,4.9815254,1
1.601229,5.261384,-2.6906996,0
1.5566356,16.043274,4.978807,1
1.6283472,5.2542353,-2.6896079,0
1.5322926,16.061459,4.981585,1
1.6294435,5.2502747,-2.690999,0
1.5220942,16.068508,4.980307,1
1.6227211,5.251328,-2.6798081,0
1.5458246,16.050388,4.983261,1
1.64135,5.2489038,-2.6879165,0
1.5768219,16.028347,4.9711785,1
2.324488,4.962896,-3.2274628,0
1.6773186,15.943449,4.889038,0
2.3656173,4.8441052,-3.2989857,1
1.8349539,15.826754,4.899835,0
2.3559923,4.9299126,-3.2640502,1
1.9431757,15.743768,4.8998303,0
2.4296136,4.9737144,-3.30642,1
1.9946706,15.66724,4.8693557,0
2.4989913,5.0254583,-3.3312476,1
2.012907,15.676021,4.8793244,0
0.36385882,0.15313327,-2.6192937,1
1.7665814,15.871769,4.9121647,0
0.6967919,0.0803273,-2.9202304,1
1.7710962,15.873154,4.9139113,0
0.34701535,0.2170083,-2.595477,1
1.7969954,15.849407,4.897253,0
0.33892164,0.19004264,-2.5941362,1
1.7412821,15.909852,4.9480815,0
0.34784064,0.18603043,-2.6036506,1
1.7475216,15.890491,4.9323545,0
0.40665674,0.15821783,-2.6573594,1
1.754809,15.886658,4.926568,0
0.44398576,0.15808184,-2.6914337,1
1.822169,15.845815,4.9228797,0
0.62278384,0.09786213,-2.8453033,1
1.778654,15.864857,4.9123244,0
0.46038467,0.12300141,-2.7109041,1
1.8313377,15.828343,4.8991036,0
0.5156661,0.09672532,-2.7623806,1
1.8065046,15.837745,4.9078803,0
0.6382933,0.09327973,-2.8737528,1
1.8309976,15.824988,4.9037967,0
0.61937803,0.08222727,-2.85404,1
3.344655,-0.2883813,7.9949017,0
9.0336,7.357425,4.230886,1
3.3721387,-0.27586567,8.027546,0
1.6538384,1.059443,3.8545485,1
3.4353647,-0.2220816,8.094134,0
1.6020353,1.0091581,3.8929763,1
3.5195134,-0.1586201,8.152894,0
1.5871048,0.99479914,3.9000776,1
3.5063047,-0.16222933,8.165297,0
1.5873361,0.99497026,3.899148,1
3.5207877,-0.14432967,8.191396,0
1.5707086,0.9791245,3.9077327,1
1.5781895,0.9860157,3.9082131,1
3.3346977,-0.29582387,7.9871407,0
3.5223775,-0.12909387,8.177286,0
1.5500612,0.9589308,3.9193232,1
3.5079103,-0.15204409,8.165254,0
1.5559175,0.9645393,3.916861,1
3.5021188,-0.16739474,8.167084,0
1.5548265,0.9629909,3.9235868,1
3.434152,-0.21811818,8.091315,0
1.5451659,0.95441693,3.923263,1
3.4843159,-0.18475471,8.14507,0
1.5811956,0.9890058,3.903288,1
3.5668588,-0.05546707,8.210088,0
1.361299,0.7764427,4.0159864,1
1.2242258,0.6424825,4.0866632,1
3.566458,-0.07989877,8.228711,0
3.6003757,0.006839872,8.234487,0
1.1975293,0.6159474,4.104796,1
3.3960378,-0.24647921,8.05232,0
1.1912636,0.60970455,4.1119943,1
3.539951,-0.11769583,8.206718,0
1.2038628,0.62230796,4.0997553,1
3.435828,-0.2244103,8.097962,0
1.1995617,0.6180321,4.103185,1
3.476638,-0.20176174,8.140217,0
1.2288616,0.6470661,4.0794883,1
3.4344573,-0.21356954,8.091964,0
1.2115216,0.6299023,4.0962696,1
3.4014375,-0.24264684,8.057785,0
1.2139231,0.6320181,4.0947294,1
3.5504577,-0.14985213,8.213873,0
1.231047,0.64900523,4.0901866,1
3.4288986,-0.26037523,8.085609,0
1.2163651,0.63481516,4.0866323,1
3.4875634,-0.20657866,8.148137,0
1.233739,0.6512817,4.094112,1
2.3405828,15.335104,4.867641,0
1.1413506,5.5502324,-1.9272202,1
2.3071625,15.370516,4.8759127,0
1.1785377,5.4239764,-2.5746193,1
2.333695,15.341491,4.8687716,0
1.2015749,5.3977966,-2.5907753,1
2.3061435,15.376513,4.875798,1
1.7389941,5.460144,-1.3682014,0
1.8164184,15.902926,4.98354,1
1.596162,5.254718,-2.6871643,0
2.104708,15.76822,4.9834995,0
2.0349677,5.1284966,-3.007091,1
1.9273045,15.873325,5.0016956,0
2.122951,5.0733438,-3.0625458,1
2.1484056,15.752693,4.9928885,0
2.3606808,4.951868,-3.2926114,1
1.9807578,15.87257,5.011616,0
2.3285277,4.8671284,-3.2496362,1
2.191781,15.699912,4.9784636,0
2.4116514,4.9856205,-3.3316739,1
2.1176097,15.862955,5.05491,0
2.4343174,4.9904838,-3.3252428,1
2.0991333,15.814356,5.0226936,0
2.446307,4.973956,-3.3546906,1
2.270511,15.7354355,5.009814,0
0.44552627,0.064705774,-2.6955793,1
2.2116365,15.820763,5.043822,0
0.41399983,0.121292,-2.668282,1
2.233913,15.797476,5.04168,0
0.5365894,0.021888359,-2.7814746,1
2.1538715,15.841144,5.040229,0
0.47400054,0.108035885,-2.723934,1
2.2190266,15.794854,5.0355134,0
0.5914124,-0.00064322335,-2.8377109,1
2.2292845,15.843919,5.06365,0
0.6489537,0.044737678,-2.902026,1
2.2202995,15.836614,5.058731,0
0.6562463,0.08975088,-2.8850722,1
2.2568252,15.814001,5.060841,0
0.55720556,-0.02288714,-2.8050683,1
2.2479131,15.788398,5.030358,0
0.5733945,-0.009890075,-2.8185804,1
2.2401648,15.79035,5.0381293,0
0.5601442,-0.024225907,-2.807067,1
2.263254,15.826557,5.0675983,0
0.55613935,0.0030515105,-2.8031387,1
2.2698638,15.818679,5.0652404,0
0.55181277,-0.024822736,-2.801621,1
3.6786664,-1.5149219,8.193828,1
6.538382,16.839691,7.6319385,0
3.698032,-1.6074154,8.213857,1
6.530363,16.85464,7.647699,0
6.5327024,16.852623,7.645684,0
3.6938112,-1.5940694,8.209117,1
6.546258,16.838781,7.6317534,0
3.674824,-1.4712194,8.192719,1
3.6209939,0.091388516,8.198087,1
6.572548,16.816996,7.610118,0
3.386902,6.1601367,2.0765686,0
6.5814495,16.808378,7.6014953,1
6.5807104,16.80926,7.602379,1
3.3621814,6.1685596,2.0339072,0
6.6007023,16.789246,7.5824485,1
3.4642284,6.127557,2.1815603,0
6.5745296,16.814856,7.607942,0
3.470522,6.1200194,2.1954472,1
6.5731206,16.816038,7.609054,0
3.4863307,6.1023192,2.2157934,1
3.508525,6.086759,2.246599,1
6.57132,16.81769,7.610724,0
3.5338597,6.0629745,2.2754087,1
6.5616155,16.826149,7.6192813,0
3.5408578,6.06188,2.2956746,1
6.6234837,16.769106,7.5620112,0
3.5704489,6.0350337,2.3278081,1
6.6216073,16.77057,7.563524,0
3.5470254,6.055778,2.3022845,1
6.608763,16.783604,7.5765276,0
3.5550337,6.047073,2.31003,1
6.635246,16.75771,7.550586,0
3.551245,6.0515,2.3060863,1
6.6122475,16.780855,7.5737042,0
3.551844,6.050372,2.3068206,1
6.61992,16.772886,7.565712,0
3.5337043,6.068891,2.2881403,1
6.6128874,16.779896,7.5726376,0
3.5496037,6.0525556,2.304118,1
6.612886,16.77986,7.572649,0
3.5262992,6.075858,2.2796586,1
6.610269,16.782007,7.5748734,0
3.5557003,6.0462184,2.3085988,1
6.590297,16.800404,7.5934157,0
3.5334451,6.0697966,2.2872937,1
6.593985,16.79631,7.5893626,0
3.5449152,6.057376,2.298371,1
6.5903544,16.80016,7.5931625,0
-4.4028163,10.334745,2.5072005,1
-4.2897406,-2.2009888,0.012417056,0
0.8421955,5.7325063,-2.4815812,1
-4.2638745,-2.1898031,0.028447436,0
1.4992894,5.8943887,-1.7010453,1
-4.477348,-2.2463224,-0.122332536,0
1.8715247,5.383896,-1.4975259,1
-4.301657,-2.2130606,0.008199922,0
1.0045817,5.3020415,-3.2941594,1
-4.237597,-2.1683147,0.04490737,0
1.0006189,5.2218757,-3.562387,1
-4.524836,-2.2527664,-0.16152573,0
1.0157388,5.2532005,-3.6858337,1
-4.578898,-2.2578201,-0.20578575,0
1.0748651,5.2993517,-3.8337665,1
-4.5054727,-2.232657,-0.13862097,0
1.0720898,5.3070345,-3.8348517,1
-4.529118,-2.2543309,-0.16133851,0
1.0861458,5.2904854,-3.842616,1
-4.432717,-2.2381394,-0.08251201,0
1.0848019,5.318739,-3.8471076,1
-4.5156603,-2.253853,-0.15078872,0
1.0987941,5.3287764,-3.8455806,1
-4.577585,-2.2527225,-0.2025501,0
-4.362364,-2.2252104,-0.023800917,0
1.5948224,5.160762,-4.3610945,1
-4.339813,-2.2181861,-0.01775044,0
1.6146812,5.1612277,-4.3311386,1
-4.542906,-2.2544591,-0.17566542,0
1.1247469,5.381122,-3.9354765,1
1.0592037,5.404489,-3.8782747,1
-4.5771995,-2.257246,-0.20475014,0
1.0635021,5.399643,-3.885882,1
-4.575337,-2.2603056,-0.20222336,0
1.0570172,5.4032264,-3.8766737,1
-4.5778837,-2.2580242,-0.2041818,0
1.0481699,5.4246492,-3.8946419,1
-4.6008377,-2.2640154,-0.22570929,0
1.0471934,5.422253,-3.8956237,1
-4.599923,-2.2786956,-0.22765662,0
1.0579518,5.401644,-3.881648,1
-4.565631,-2.2611022,-0.19523248,0
1.055845,5.4124284,-3.8737848,1
-4.5927386,-2.2649033,-0.2210526,0
1.0808581,5.381861,-3.8924687,1
-4.4785485,-2.2518315,-0.12300416,0
1.0711676,5.381924,-3.8848283,1
-4.4900026,-2.2540267,-0.12868984,0
-1.7237159,15.088043,-3.242497,0
-3.8852494,-2.1124182,0.23232594,1
-1.7342917,15.093627,-3.2380228,0
-3.8964987,-2.1043394,0.22129159,1
-3.8102808,-2.0149357,0.25177848,1
-1.7280626,15.090172,-3.2408686,0
-1.7114685,15.080033,-3.248901,0
-3.796332,-1.9955276,0.2307834,1
-1.7162505,15.08378,-3.2461526,0
-3.7377825,-1.9331216,0.22093788,1
-1.7502548,15.105423,-3.2294433,0
-3.74113,-1.9373171,0.22958136,1
-2.1021075,15.333187,-3.056929,0
8.051235,5.262296,0.6847028,1
-2.0967886,15.328581,-3.0593708,0
9.082194,7.365058,4.1705837,1
-2.116026,15.34715,-3.0428236,0
9.081314,7.3956795,4.200383,1
-2.1013093,15.332564,-3.0567708,0
9.075262,7.393915,4.199948,1
-2.1302156,15.3611965,-3.029255,0
9.10557,7.426131,4.222321,1
-2.1099222,15.338859,-3.052802,0
9.147921,7.54122,4.3056283,1
-2.0982678,15.330529,-3.058745,0
7.0900273,16.703182,-5.245633,1
-2.095702,15.328435,-3.0605254,0
7.1268744,16.778109,-5.1643033,1
-2.112685,15.343972,-3.0454097,0
7.1249194,16.704731,-5.2014513,1
-2.098115,15.33031,-3.0590274,0
7.0616803,16.690073,-5.2985754,1
-2.0846918,15.317166,-3.0719419,0
7.046642,16.691051,-5.3255143,1
-2.100676,15.332017,-3.05816,0
7.034356,16.708467,-5.33996,1
-2.0833907,15.319808,-3.0659952,0
7.0575604,16.666574,-5.3136215,1
-2.095043,15.32774,-3.060894,0
7.0178742,16.703041,-5.355703,1
-2.0912735,15.325602,-3.063083,0
7.038589,16.70038,-5.333379,1
-2.0812857,15.319182,-3.067236,0
7.045615,16.686598,-5.3280296,1
-2.1023877,15.33287,-3.0573936,0
7.040621,16.687004,-5.3359275,1
-2.0992277,15.331092,-3.0587914,0
7.038445,16.691732,-5.339587,1
1.081434,5.479474,-2.583242,1
-4.0702786,-2.403373,0.31330013,0
1.009719,5.336266,-3.2109036,1
-4.0123334,-2.3720813,0.33785605,0
0.9924098,5.2735777,-3.413321,1
-4.290697,-2.2313707,0.015530778,0
-4.33832,-2.2430341,-0.008808338,0
0.9900904,5.237749,-3.5422034,1
1.0278295,5.163949,-3.7478948,1
-4.2737837,-2.2819216,0.07042824,0
1.0605859,5.198361,-3.822638,1
-4.2802024,-2.2797961,0.064748265,0
1.5833912,4.840761,-4.0182567,1
-4.067543,-2.4344494,0.32854462,0
1.5616498,4.890697,-4.0459547,1
-4.0843997,-2.415386,0.3120165,0
1.587527,4.861221,-4.035759,1
-4.0783725,-2.4134557,0.31461072,0
1.6899713,4.865097,-4.0089912,1
-4.022929,-2.4143243,0.35161644,0
1.6881275,4.8326707,-3.9717865,1
-4.0140753,-2.4246159,0.3659159,0
1.9794844,4.859158,-3.7189307,1
-4.031092,-2.4191408,0.35028827,0
1.6507938,5.128322,-4.361852,1
-4.0934978,-2.4299905,0.31448853,0
1.6632286,5.123205,-4.348954,1
-4.0619893,-2.4276707,0.33472285,0
-4.083508,-2.429566,0.32123455,0
1.6568885,5.10913,-4.348386,1
-4.0247216,-2.4180071,0.35252398,0
1.6866449,5.04928,-4.2757454,1
-4.035725,-2.4145157,0.36403373,0
1.7240041,5.0366974,-4.259276,1
-4.047169,-2.4223747,0.33917788,0
1.6947697,5.0445642,-4.290481,1
-4.0025105,-2.3960183,0.36580637,0
1.7137065,5.019681,-4.2811704,1
1.6528881,4.954814,-4.337579,1
-4.0496216,-2.4430623,0.35642323,0
1.6607661,4.954257,-4.317397,1
-4.063032,-2.424552,0.32806858,0
1.6129218,4.9327927,-4.351181,1
-4.07877,-2.4246433,0.32246193,0
1.6353819,4.94628,-4.3179855,1
-4.0944395,-2.433645,0.31786063,0
1.6821415,4.931691,-4.2944174,1
-4.056158,-2.4120684,0.32746318,0
2.763247,3.3653507,-12.506097,0
-3.7900984,-2.005051,0.24567987,1
2.7637432,3.365706,-12.505662,0
-3.743928,-1.9441981,0.23272549,1
2.7528358,3.354251,-12.516637,0
8.182625,5.2256117,0.6541031,1
2.776131,3.3802211,-12.492686,0
9.08885,7.3820763,4.182817,1
2.758346,3.3622384,-12.511102,0
9.113913,7.362896,4.171614,1
2.7366154,3.3391693,-12.533159,0
9.077354,7.3981686,4.1954846,1
2.7590218,3.3624606,-12.5105295,0
9.100385,7.431262,4.2183747,1
9.129528,7.6629615,4.411325,1
2.776908,3.3802924,-12.492461,0
9.095543,7.712559,4.458002,1
2.7526276,3.3561451,-12.517045,0
9.077692,7.726881,4.4719934,1
2.750962,3.3555672,-12.518896,0
9.053611,7.74783,4.4936495,1
2.7490592,3.3538165,-12.520893,0
9.087191,7.7230897,4.4681273,1
2.7611656,3.367107,-12.507657,0
2.7503288,3.3559084,-12.5196,0
7.1939163,16.9381,-5.030402,1
2.7348263,3.3405929,-12.536106,0
7.161143,16.90282,-5.0690722,1
2.74484,3.3505113,-12.525006,0
7.1775856,16.923338,-5.049359,1
2.7319572,3.3373823,-12.538167,0
7.1880355,16.93104,-5.0406365,1
2.740413,3.3424313,-12.528612,0
7.1465135,16.845934,-5.1104126,1
2.750416,3.360606,-12.521105,0
7.131125,16.82545,-5.1272564,1
2.731519,3.3301687,-12.538422,0
7.127345,16.818113,-5.138562,1
2.7458797,3.3517342,-12.523843,0
7.14981,16.84021,-5.106862,1
2.7430782,3.3493917,-12.526078,0
7.1660037,16.887894,-5.0693774,1
2.7428362,3.3472257,-12.52706,0
7.1790285,16.82903,-5.0820174,1
2.74087,3.3427987,-12.528157,0
7.1330304,16.749456,-5.175986,1
2.7453108,3.341204,-12.522028,0
7.117861,16.75306,-5.1808424,1
-5.975624,7.9126186,9.271963,0
1.1359961,14.213696,-4.058625,1
-5.9626575,7.926143,9.258609,0
1.1235902,14.220915,-4.009257,1
0.37182853,14.632361,-2.20111,1
-6.004285,7.8841925,9.30048,0
-5.972241,7.916314,9.268376,0
1.3854175,14.136697,-4.2034903,1
-5.9809847,7.9070883,9.277532,0
3.3943725,6.576328,-6.5615788,1
-5.981403,7.9064574,9.278056,0
3.7370274,6.5380387,-6.1800756,1
-5.976467,7.9117246,9.2729645,0
1.0965302,5.433263,-2.641083,1
-5.9805183,7.907752,9.276726,0
1.0718434,5.0922937,-3.8320296,1
-5.9514384,7.9377522,9.247277,0
0.7168351,5.1345625,-3.783218,1
1.2768228,4.9271293,-4.0260925,1
-5.947809,7.9415107,9.243458,0
1.48986,4.7036715,-4.026731,1
-5.929359,7.960133,9.225028,0
1.527237,4.6228986,-4.0188417,1
-5.930266,7.959227,9.225937,0
1.6394663,5.1011004,-4.412315,1
-5.9337735,7.9557967,9.2294035,0
1.6190795,5.099219,-4.4281573,1
-5.9407973,7.948659,9.236555,0
1.6179442,5.1041427,-4.4309316,1
-5.9473786,7.941959,9.243176,0
1.6229856,5.1080036,-4.4242287,1
-5.9431667,7.94614,9.23902,0
-5.929812,7.9598374,9.225439,0
1.6413327,5.10931,-4.4143143,1
-5.9228067,7.9668274,9.21848,0
1.674045,5.1352887,-4.4085655,1
1.6489526,5.0732064,-4.405566,1
-5.9299293,7.9597435,9.225573,0
1.6267008,5.0034213,-4.437145,1
-5.918509,7.9712534,9.21406,0
1.6342678,5.0117526,-4.440617,1
-5.9128537,7.9768753,9.208408,0
1.6158302,4.996453,-4.465992,1
-5.9071774,7.982617,9.202661,0
1.5986203,4.94111,-4.4431896,1
-5.907595,7.982095,9.203311,0
-5.922401,7.9673076,9.218076,0
1.6081859,4.9669967,-4.491332,1
1.0753268,14.239684,-4.0728846,0
9.074126,7.402161,4.2052026,1
1.0562756,14.244604,-4.063626,0
9.09968,7.422754,4.2169366,1
1.0605743,14.237492,-4.0575776,0
9.162191,7.664223,4.403857,1
9.129086,7.6701493,4.416299,1
1.0863993,14.227495,-4.0765967,0
9.061009,7.7407255,4.485866,1
1.0730327,14.241648,-4.0725884,0
9.0439,7.7581353,4.501268,1
1.0730209,14.241561,-4.072092,0
9.058943,7.7413163,4.4866586,1
1.0694427,14.244346,-4.0710545,0
1.0726558,14.2455845,-4.0706534,0
9.049073,7.7519507,4.496603,1
1.0743623,14.241682,-4.079766,0
9.079095,7.7211003,4.4665694,1
1.0702972,14.244059,-4.0713167,0
9.118175,7.6884785,4.434181,1
9.165238,7.636541,4.382646,1
1.0589275,14.250436,-4.071796,0
1.066172,14.244589,-4.0702677,0
9.16672,7.6332626,4.3793445,1
7.0865817,16.011631,-5.3688407,1
6.2905664,-5.3782377,-1.6714003,0
6.2907453,-5.3783517,-1.6712824,0
7.0684915,15.998448,-5.389476,1
6.2892375,-5.3771157,-1.6720642,0
7.0849752,16.011438,-5.374968,1
6.3116355,-5.394984,-1.6497161,0
7.089742,16.04406,-5.364619,1
7.088637,16.019068,-5.369606,1
6.2898498,-5.377567,-1.6717536,0
7.0887413,16.016287,-5.3704524,1
6.291,-5.3785825,-1.6707925,0
6.2908487,-5.378499,-1.6708204,0
7.0844207,16.021015,-5.374399,1
7.0753846,16.027044,-5.385563,1
6.2912602,-5.3787374,-1.6705331,0
7.094913,16.018906,-5.3654947,1
6.291387,-5.378287,-1.6703203,0
7.078977,16.001999,-5.380884,1
6.288728,-5.376852,-1.6724114,0
7.1349006,15.964914,-5.3250475,1
6.2895136,-5.3772955,-1.671975,0
7.0894456,16.002642,-5.3721576,1
6.287111,-5.374993,-1.6732646,0
-10.423439,-1.1300071,-4.7825046,0
1.0025365,5.2709765,-3.322188,1
-10.423844,-1.1296697,-4.7821836,0
0.9850442,5.2167754,-3.5028505,1
0.9878621,5.2240567,-3.4807231,1
-10.423634,-1.1298107,-4.782347,0
-10.422343,-1.1311815,-4.783743,0
0.9924301,5.18953,-3.581241,1
1.0296175,5.07374,-3.8285296,1
-10.426797,-1.1269557,-4.779477,0
1.2347723,4.858081,-4.1332746,1
-10.408616,-1.1459241,-4.798951,0
-10.4077835,-1.146932,-4.7999625,0
1.1949177,4.8467846,-4.1996207,1
-10.4124565,-1.1421068,-4.7949567,0
1.1994328,4.8046703,-4.2902913,1
-10.42761,-1.1265218,-4.7791057,0
1.2280526,4.7435536,-4.3426642,1
1.2410593,4.747294,-4.422127,1
-10.411514,-1.1424872,-4.795119,0
1.2633785,4.753516,-4.424468,1
-10.409159,-1.1441033,-4.79646,0
1.2540196,4.7421265,-4.408182,1
-10.423226,-1.1304923,-4.783037,0
1.5283073,5.087498,-4.5361366,1
-10.415048,-1.1393267,-4.7920194,0
1.5468066,5.081434,-4.492861,1
-10.4038925,-1.1509559,-4.8038573,0
1.4941002,5.020433,-4.535689,1
-10.412702,-1.1418843,-4.794641,0
1.3636378,4.881977,-4.6258287,1
-10.417672,-1.1367099,-4.789356,0
1.3417202,4.859067,-4.6456685,1
-10.432034,-1.1221752,-4.7748075,0
1.3552203,4.8734474,-4.6269474,1
-10.415728,-1.1387022,-4.7914186,0
1.3813722,4.8902087,-4.620565,1
-10.408566,-1.1461748,-4.7990174,0
1.3740628,4.879331,-4.6047196,1
-10.410614,-1.1441089,-4.7969894,0
1.4652185,4.9157114,-4.566174,1
-10.393416,-1.1612741,-4.814244,0
1.4127437,4.9046855,-4.636091,1
-10.392951,-1.1618959,-4.8148894,0
1.3867431,4.866728,-4.5791306,1
-10.410315,-1.1444936,-4.797391,0
1.3837754,4.8889666,-4.6224594,1
-10.407311,-1.147658,-4.800501,0
9.1038885,7.414873,4.2027245,1
0.33802786,14.604592,-2.0169365,0
0.3505777,14.586623,-2.032997,0
9.172433,7.5245967,4.2871704,1
0.3103059,14.622779,-2.0296936,0
9.195161,7.586555,4.338231,1
9.1863985,7.642425,4.377368,1
0.32328504,14.61698,-2.0227275,0
9.189254,7.6013117,4.3401384,1
0.34183568,14.60936,-2.0353756,0
9.202813,7.5808177,4.3279905,1
0.33154044,14.607423,-2.014544,0
9.204531,7.577771,4.3259735,1
0.32716075,14.60946,-2.0163198,0
9.224876,7.5963016,4.3193173,1
0.33757558,14.61543,-2.0257342,0
9.193981,7.5736217,4.3245225,1
0.35144946,14.635209,-2.0584602,0
9.235352,7.5464654,4.295631,1
0.33857006,14.6178255,-2.0269341,0
9.193764,7.5842886,4.3353124,1
0.3189708,14.631309,-2.0457,0
9.177406,7.60974,4.3587866,1
0.3275945,14.666151,-2.1118686,0
0.29804015,14.636987,-2.0044467,0
7.089404,16.037693,-5.365059,1
0.30921388,14.627555,-2.0214438,0
7.0899105,16.040758,-5.3546233,1
7.0900273,16.023159,-5.366737,1
0.28097504,14.653073,-2.0124466,0
7.104944,16.076353,-5.343251,1
0.3054926,14.631183,-2.022866,0
7.102613,16.476559,-5.2713737,1
0.3082209,14.64641,-2.0588949,0
7.0993276,16.533241,-5.2485366,1
0.30607942,14.646316,-2.056884,0
7.1308517,16.581413,-5.2021284,1
0.31828427,14.651678,-2.080863,0
7.120353,16.551321,-5.234945,1
0.3459236,14.678536,-2.1134458,0
7.10713,16.552315,-5.246895,1
0.3187201,14.653034,-2.078753,0
7.0882287,16.530186,-5.2692785,1
0.3018559,14.6506605,-2.0600688,0
7.1026373,16.564205,-5.2511544,1
0.3025839,14.648113,-2.05294,0
7.0784492,16.680958,-5.2660275,1
0.3074966,14.642789,-2.050062,0
-6.9135833,14.173993,-2.269865,0
1.1507981,4.87806,-4.132762,1
-6.894312,14.197071,-2.249138,0
1.4232484,4.5278316,-4.1672297,1
-6.8659444,14.225031,-2.2209527,0
1.3840853,4.515544,-4.22793,1
-6.8979807,14.189716,-2.2542353,0
1.2618862,4.686124,-4.344133,1
-6.8990655,14.188466,-2.2553687,0
1.2450937,4.727536,-4.4082165,1
-6.903656,14.186152,-2.2590897,0
1.3110435,4.5189195,-4.3372936,1
-6.898693,14.192588,-2.2536101,0
1.358492,4.386434,-4.3394976,1
-6.900399,14.190567,-2.255402,0
1.3432063,4.4274945,-4.3034315,1
-6.9059534,14.185671,-2.2606847,0
1.3389608,4.379313,-4.331241,1
-6.892997,14.198419,-2.2478235,0
1.325928,4.290167,-4.413691,1
-6.902449,14.187836,-2.2577157,0
1.3425369,4.4084535,-4.305015,1
-6.8984075,14.1938715,-2.2529,0
1.3558247,4.3634906,-4.3163652,1
-6.9017487,14.188492,-2.2576473,0
1.4416335,4.909792,-4.587374,1
-6.901337,14.187006,-2.2573662,0
1.3871204,4.8986387,-4.5966268,1
-6.9566007,14.205073,-2.3111296,0
1.5563511,5.068998,-4.5000825,1
-6.9084773,14.183166,-2.2637231,0
1.5892293,4.9888597,-4.498624,1
-6.894216,14.203832,-2.2463024,0
1.5700718,4.954919,-4.509209,1
-6.8750734,14.216596,-2.2297466,0
1.5404919,4.9600363,-4.5241385,1
-6.9122167,14.178402,-2.2674043,0
1.5398619,4.931377,-4.5256047,1
-6.9025493,14.187216,-2.2587414,0
1.3668511,4.874854,-4.5852866,1
-6.9152737,14.176484,-2.2699962,0
1.502719,4.889761,-4.5122514,1
-6.91043,14.1805105,-2.2653923,0
1.4784625,4.9005995,-4.5466676,1
-6.946488,14.143972,-2.301718,0
1.4559146,4.9076123,-4.5582333,1
-6.9151077,14.175892,-2.2701447,0
1.453426,4.884403,-4.551433,1
-4.3833747,10.311294,2.4891853,0
-3.9226015,-2.1975033,0.26343182,1
-3.9219604,-2.2176557,0.27913254,1
-4.390322,10.318012,2.4961307,0
-3.9246478,-2.244285,0.2755439,1
-4.401659,10.32916,2.5075321,0
-4.402745,10.330423,2.5084095,0
-3.7638943,-1.9749662,0.24188112,1
-4.416307,10.347802,2.5203497,0
-3.6928775,-1.8904232,0.23200722,1
-4.426034,10.356856,2.5299134,0
8.150731,5.257618,0.65393007,1
-4.4543576,10.379545,2.5571067,0
9.084814,7.395779,4.1974506,1
-4.4511185,10.378497,2.5534282,0
9.117015,7.357722,4.168529,1
9.084162,7.3902845,4.1917214,1
-4.4523745,10.37781,2.5549805,0
-4.4495354,10.377926,2.5524175,0
9.103224,7.411833,4.198686,1
9.178664,7.5675077,4.3213468,1
-4.4313374,10.358848,2.5357988,0
9.171024,7.6314125,4.3759084,1
-4.4562945,10.3825245,2.5595784,0
-4.4501176,10.378303,2.5521915,0
9.29556,7.5260158,4.257617,1
-4.4547286,10.383413,2.5568452,0
9.3778,7.4903116,4.213932,1
-4.4199862,10.355069,2.523,0
9.467991,7.3721766,4.0999327,1
-4.4351645,10.366586,2.538552,0
12.133558,6.046155,2.3682897,1
-4.4165225,10.348833,2.519976,0
7.1903768,16.948112,-5.0240307,1
-4.4809127,10.409062,2.583097,0
7.1784763,16.918842,-5.0528073,1
-4.459969,10.388139,2.5618777,0
7.1750517,16.910799,-5.057579,1
-4.447023,10.382293,2.5486286,0
7.1766753,16.925276,-5.050569,1
-4.4537907,10.383006,2.5559685,0
7.1407976,16.88695,-5.0855794,1
-4.41934,10.356373,2.5213568,0
7.1836586,16.930851,-5.0402045,1
-4.412732,10.398897,2.5103252,0
7.1961274,16.931063,-5.034417,1
-4.386598,10.321648,2.4896913,0
7.1999946,16.941933,-5.0259733,1
-8.797008,2.087906,6.609028,0
13.542335,13.168507,3.3648353,1
-8.774109,2.0649889,6.586167,0
13.541791,13.161375,3.3679397,1
-8.732398,2.0233662,6.544574,0
13.583166,13.147333,3.3281276,1
-8.736362,2.0271933,6.548383,0
13.57206,13.153316,3.337379,1
-8.729838,2.0206933,6.541886,0
13.571139,13.150645,3.3370805,1
-8.703957,1.994962,6.5161676,0
13.597625,13.136007,3.314606,1
-8.815794,2.106643,6.6277685,0
